"X" "Y" "Z"
0.898933647766519 -0.898914240050911 3.74116070843218
3.74782737186391 -2.78666493037962 4.23787045011952
-2.55746278388439 0.0814393167350449 -0.38585232589689
-3.60542487180825 0.841441381627238 0.75656291462721
3.40755560069956 -1.06362018116589 4.31167575586204
1.80300670845059 -0.815873787444379 2.48179396377907
1.80566158490402 -0.814474728203783 2.49200946716212
-3.55907640126975 2.11601639663339 1.42294190339588
-3.56132694891977 2.10727957965383 1.41872612559207
0.645996688399605 -0.560768176938899 0.944581990154561
-4.41398461524884 -0.316582976622576 -0.249204691350122
0.287654668860757 1.02871901743775 3.55897060809764
4.19107342035781 -3.31915932594366 4.79123541701602
-1.87303900263379 -0.00512414307209745 0.324604324177132
-3.24370146184488 2.21968346211207 -0.0358242311449846
0.751570010835663 -0.652238144624529 2.94477202753534
12.620635346994 1.6722789464173 4.71484935035956
3.85333821284513 0.835908840896034 1.36468721391475
-4.39427485971887 1.04744547934769 0.162722880464646
4.76798473993413 0.0963538133616124 2.71595057358037
8.10130234550229 -0.840537685078197 2.33907221470583
-1.91559700713143 -0.418654133296821 0.425083278528117
-6.17390845602638 -0.504367951982529 1.39560368093017
7.49339687502271 -0.304148862360747 5.52681851995476
0.00414103864120221 -1.48427750413772 1.35704307758463
-3.21879874264695 1.09266087156203 -1.1513981519763
-1.35390813218803 1.02492878682715 2.30797133531463
-1.34984019359572 1.02749642133923 2.31330479334203
-1.35390611693601 1.02587144354496 2.30901891444699
-0.616851190430789 -0.158030280650134 0.174931295855203
-5.89987338578993 2.28944001420695 -0.972959027420968
-5.87988889126164 2.29158533798074 -0.972612555021618
4.38726811901257 -1.87211811118325 5.64499130516187
-1.09747997513557 0.543957536552573 -0.562677183803965
-1.09667221269312 0.545504776149259 -0.560396514988415
3.74474291894068 -0.869380165504726 4.76475416590791
3.21675397580219 -2.47912364322224 4.47306602749979
3.21926702385412 -2.47310366498815 4.46206971633497
-6.04914411473934 2.21490047529899 -0.258137225534515
9.52971125337506 -0.759005292917448 5.1628300884607
6.67978523033616 -0.805644602933119 2.86805638658282
-3.70269022165049 0.546936151222344 -0.305818039755822
-3.77513507404592 0.928845613255326 0.718265186014015
9.44216264386727 -2.40340121232795 7.73040649176489
0.672954617196075 -2.57044180113832 1.89594217357236
-5.57271502908134 0.892460491252056 -2.1178714432514
-2.19022174622432 -0.0787805683682198 1.21329938995822
12.7860543502626 -2.51829021535819 6.68055796361579
2.36851176212487 -0.468182315411813 1.69931021098025
-12.0851788876559 0.406517176129558 -1.74896067612493
-11.0979893358169 0.256884656610075 -1.72585979828514
2.00503238996045 -0.180841906977383 -0.725552809182439
13.3688167165874 -0.846989104038912 -0.903125332288482
5.67500522535943 -0.280438694686764 -0.0226902667642563
-2.37513325978165 -0.383354593812414 2.3205602921644
-3.4426766921853 0.297610751621911 0.709364059643066
-3.44132402275883 0.297454734827271 0.709442914732897
-0.394299890137547 -0.846500323455969 -1.42388151477656
-0.393864431755917 -0.847556698758519 -1.41966203069509
-1.69849195521278 0.0993156550635039 -0.648834982803652
4.8444097448382 0.0124529121907013 -2.02716291995019
-7.95686030581339 0.200570771916261 -2.82198313232594
-10.1047196331771 0.623708958906337 -1.48062968367822
0.786591295960642 -0.198155397265257 -0.507295341132387
3.76122315043192 -0.342010497052844 -2.03780300175742
3.77189719659555 -0.342036807784818 -2.03963567022489
-4.51482092427125 0.720485471124795 -0.930924426750357
2.68763227331678 -1.38606248466526 -0.0670147056985318
-1.48643854382864 -1.56070907757339 -2.33590715467656
-9.10497935026673 3.13987494624725 -4.06216139915567
2.76426103047155 0.690146047165139 4.38541409937001
8.29302015941363 -1.65766611301079 7.38860949889451
-4.21533094727912 -0.332248702520016 -2.34570501327273
-9.50396539277355 3.14520654101081 -2.8058449310022
6.71262461911646 2.69767282804203 5.40905816328871
7.28099039505792 0.227383220455017 3.39702249017797
-6.1017957008233 0.212624150088516 -0.678440051901178
-15.1035962534542 0.227559343823657 -2.01972774771645
-2.58108582793156 0.0724688913348862 -0.611719708653933
7.01554463999379 -1.21019935173926 -1.29520552125989
-6.24205791088882 -2.5878819780329 -3.34844373273031
-8.54009358967008 -0.655675444559096 -1.71881026388462
2.98826748157212 -1.19717978325358 0.386638675823226
5.15717892896592 -2.69347367014236 -1.07438449087262
5.17369821432967 -2.69912310576173 -1.07220602467306
5.17029751883401 -2.69916687967291 -1.07226172758266
-5.37240622690649 2.39400687312692 0.449862011462145
9.15504832173277 -2.96891917547207 10.6644935067079
2.32774085341905 -4.60911973169542 2.77706840533224
-8.20259490823214 1.79587610529752 -3.83109772319647
-2.03446396627072 2.37087874731151 -0.644871610107502
11.02365316532 -0.327436078211046 3.36714111035261
-0.211548940311024 0.261876729133801 0.331540244824491
-12.7923315130029 1.20550648332083 -1.66475709677497
-6.85224035986724 0.493919792601683 -0.946472424218387
3.16345581079884 -0.800415974831437 -0.779571102088753
3.16311538874176 -0.800233378035111 -0.77916157529348
4.71847890884661 -0.167835233040561 -0.299023482235015
-0.364507665129805 0.287833826231012 2.73025965072976
3.19350720454673 -0.614533565376703 3.40374933998398
-5.03869193113595 -0.458709270211731 -1.86439671361072
-10.0379370570419 1.59609895748985 -1.75524740560482
-1.4047663863532 -0.325357624468685 -0.415180543107826
-0.946688870268413 -1.62438089484603 -1.51022871510759
-6.15790364760208 2.19898180350045 -3.51956453023339
-1.60932677850318 -1.62179196660212 0.685747820391764
6.9981337482323 -1.13413481888278 6.61797699601111
1.34619351429259 -0.260222777168525 1.18730095102287
-7.11213623159347 2.45425305933574 -0.772377160896285
-7.3837351456268 0.530615645622964 -0.695048720942202
3.16899303843782 0.523605468261974 -0.0477107202593618
4.61646098723894 0.725665208936122 -0.269423120376731
4.61480008866718 0.727317274692666 -0.269402251095195
4.6186127132415 0.725710455057594 -0.268638596526186
-4.34318463369057 0.111152851050868 -0.776208037001484
3.00554802220738 -0.442452459027747 -0.143667005381464
-3.99783522313719 0.86589501910622 -1.5112043402917
-7.96390867623316 2.28059514117543 -0.823671675788074
5.99772657891109 -2.09016093363351 6.62302790608791
3.7040776209603 -2.41769342722162 2.16667022067337
-6.15137483015087 1.89305751649136 -1.68052107837807
-1.86545187549724 2.35602322360644 1.78996803210132
2.45292037049432 -2.62089359478218 5.52727022202894
2.02582425336403 0.544434734367616 1.59867077682794
-3.97461449781049 1.47287592964837 -0.615051229874747
-0.623700628869673 0.88638440563707 2.14229540796602
3.59108629197561 -1.23330207093938 4.01100640565817
0.73436119079819 -0.285247132870674 0.838049101421431
-5.09903092001407 0.85277136600879 -0.343294780761027
1.46373656404446 -0.731821636993109 4.17020738144327
3.89407034763002 -2.25058315238866 3.93275458827058
-1.74424965536781 -0.90360365162901 0.171235904042186
-6.28532735681701 1.65245658545616 0.579440235338037
2.58262620492563 -0.497855165485157 4.60713648130552
2.40835527932939 -0.227626356032064 2.20030617528812
-3.63141070901901 1.92700320409648 -0.213631203624933
-0.491883287271005 0.30552690497765 1.7196022060504
2.44853294653549 -0.279824539555199 4.01402713029649
1.28767912030809 -1.1681829379896 1.03799271882732
-2.4718278467588 0.73549203387576 0.490577629525537
-0.923126948066911 -0.497579409623146 2.87827544607851
-0.923351618191009 -0.498634404591295 2.8782138234915
-0.926763667829852 -0.498776189430661 2.88978928034839
-0.644812194638501 0.343339807861047 0.662142718112755
-2.30123799350894 0.979100551686393 0.845987313431753
-0.503351440105988 -0.849586088768154 3.0326799949346
2.71156946232103 -0.94712032122551 3.40361504287782
-0.628626870227532 -0.350699623810818 0.132601397794708
-4.0755805595762 0.35691943829703 0.873432267525275
3.49451651325774 -0.309003434578122 4.58248238570209
0.693533079342244 -1.06298435070902 2.44980723913873
0.347244737555472 1.10078790431308 0.167894165683043
-3.03152971816564 1.25566136021487 1.19113249270729
4.42227945254413 -0.0628658491126574 3.77579114890386
-0.611846720415705 0.0866581117613468 1.04971034005604
-3.89281416513265 0.325536386613339 0.66031703575527
-0.487878355058845 0.305454884793743 2.91918264150255
0.839967061192705 -2.18906844494879 3.7892454053215
2.7680350826911 -1.35358828619973 1.62970335215993
-4.35450086802788 0.148540334649122 0.633929249264524
1.45268405518373 -0.17406619559967 2.65843216057767
1.44697504816715 -0.174415261978856 2.66035418068192
0.792447811636695 0.865292479414129 1.28845622917347
-2.64087652152787 1.04984965914255 1.07863170194332
1.09669154143462 0.698266367284067 3.52209982717348
1.85184241518125 -0.523209851793667 1.53423007400498
-3.14284287876404 0.419402416088236 0.595065377595868
-3.13249337459491 0.419060815382187 0.594706469527152
1.25897762483698 -1.62510983924997 3.49529539639979
0.823456222412607 -1.03602145131732 1.21106351358727
0.819713009461656 -1.03955437254807 1.2144050318399
-1.63662241212716 0.460820045167255 1.01863018440892
0.568241022963489 -1.18589156542172 3.02666534687748
1.21077308147742 0.0650813394634223 2.08549337903248
0.361380730178514 -0.0177798893612664 0.767400631595911
-3.81920240187075 1.08246523170899 1.07767619885403
0.749156943868223 1.2570975819434 3.68165239495048
0.57584525214553 -0.934553976431878 2.72628582959712
1.08862361132625 0.239657153338196 1.58880043003684
-4.81354353191572 -0.25612779327301 0.350214789862851
3.8337806829713 -0.159803280565792 3.33221156387581
1.78136515671655 -0.0442269991223923 1.38367110803952
-2.70816191123712 -0.2460263891823 0.981958345049633
-0.0187635068737352 1.67553920660615 2.50485237224706
0.219967323898828 -1.4641643028169 3.32292127447638
0.17628301279614 0.0484644920658571 1.30357793279272
-1.55280318357037 -0.735620952594292 1.15108793384935
0.294621516066731 -0.777414640523665 2.59640841413696
-0.896044727207861 -0.0646424734129448 2.81866882759984
2.16289705447097 -0.48759363571962 2.26033489329795
-3.2457546483962 0.984274404772071 0.671932462073313
4.41203524626271 0.964223718764235 2.64159192730229
-1.55658351452104 0.932744617485243 0.968523289497991
-0.537690396216944 0.580557499687049 1.40196467960426
-2.94349004976382 -0.100241809228118 1.50966387112988
3.00708403408237 -2.07725097341035 4.23854442777381
0.842678067630322 -1.11186542073979 1.73679303697735
-2.58370601107622 -0.781896958406121 1.38782603745938
-2.57946531321269 -0.782024082156793 1.38747170582685
-2.58457789031515 -0.780847377253503 1.39036540018813
1.53327395561525 -0.298543199026273 3.10549386954103
-0.260625924263294 1.05075997567332 0.754060981307908
-1.98717607318844 1.05904346649606 1.00716744912049
-0.362772788616506 1.03399984796316 2.47357240292654
3.65778618994758 -0.913657185075374 3.02049689930278
-1.55947166145901 -0.340844294831191 0.606393013486467
-2.67978058782543 0.688957504608315 1.36358259677985
1.28128374779873 -0.0261876592337975 3.14139225247305
0.963080610440498 -1.19050672037833 2.64274327508895
1.66021023526954 -0.539367186321309 1.31911349492545
-3.51475373222088 -0.375831369182871 1.32337692757047
3.05355094224485 -0.544518320986498 3.71867488284454
-0.913342428209975 -0.416900705690882 1.30420635622672
-1.52441147106501 1.04707628933435 0.769606667306894
-2.27020934308427 0.878457726991621 2.0033817238072
2.33745707408804 -0.390499433980414 3.84758415590392
2.34052368909396 -0.392262847691289 3.83496411742648
-2.70695591030694 0.335341758747235 0.27910133912939
-0.970524530038699 0.725017342666537 2.48783827609458
2.47620436052193 -0.829780049782885 3.79631487719576
0.951458324394597 -0.695100872291229 1.10509155339656
-3.43520219350844 1.02519199469979 0.394463976050211
-0.995365690530193 0.591438386819722 2.92295974887009
3.76492666183634 -1.62228758134478 3.71424677168938
-0.881335444680758 -1.07814686137202 0.695971607829581
-0.879891891602637 -1.07429016249748 0.696407371198049
-0.880408338804984 -1.0776673719336 0.695964046177779
-0.881310705042584 -1.07726059150666 0.694356735691882
5.64505918631172 -1.03963924983511 4.08194253042519
-0.888380938341539 0.154118105986779 0.180450566547458
-2.83455411166633 2.0838436441815 0.450157493671658
0.328228463467359 0.873145356245817 2.98130128227899
2.25521068202501 -1.54701163097968 3.21574088158363
-0.84744295668512 -0.996976652991679 0.294598613703585
-0.84823243799824 -0.997149278943939 0.295716073061191
2.9938498161189 -0.890704083939034 4.67780369521831
2.21872208661671 -1.52687898530452 2.70786010272816
-1.68171014578564 -0.0589658744929639 -0.456255828568483
-2.51626988064809 2.27751598407328 1.30065459521572
